3 56 14 5 1417.9 509.788 0.000999007 -0.00908028	337.940003436 -14.218638187
3 56 9 6 865.188 516.605 0.00253233 -0.0125743	337.939516488 -14.2602588498
3 56 15 6 1474.57 546.39 0.00433128 -0.00972021	337.937158779 -14.2143824827
3 56 14 6 1379.76 551.135 0.00310815 -0.00753691	337.936797031 -14.2215243452
3 56 7 6 715.575 569.247 0.00328903 -0.00935883	337.935442749 -14.2715389962
3 56 8 6 810.513 594.168 0.00365764 -0.0130673	337.933500711 -14.264400329
3 56 4 7 325.038 675.668 -0.000256532 -0.0131145	337.927214557 -14.3009665394
3 56 7 7 660.784 698.442 0.00335992 -0.0086612	337.925419688 -14.2757049919
3 56 19 8 1875.23 732.796 -0.00197466 -0.00485496	337.92266889 -14.1842665994
3 56 7 8 668.126 741.51 -0.000413931 -0.0128595	337.922076482 -14.275166071
3 56 19 8 1882.99 798.599 -0.00162914 -0.0067027	337.917562184 -14.1837037422
3 56 19 8 1912.54 800.457 -0.000837901 -0.00862462	337.917416595 -14.1814784472
3 56 5 9 425.169 888.706 -0.00100744 -0.0143042	337.910672077 -14.2934980573
3 56 9 10 842.396 929.858 0.00345692 -0.0136267	337.907445499 -14.2621070483
3 56 15 10 1511.85 958.825 -0.00365174 -0.0113291	337.905149812 -14.2117091628
3 56 16 10 1593.36 962.963 7.38146e-05 -0.00964466	337.904823743 -14.2055717801
3 56 10 10 924.626 971.614 -0.000379633 -0.0108255	337.904198822 -14.2559296447
3 56 11 10 1024.16 992.299 0.000892764 -0.0108379	337.902586146 -14.2484425782
3 56 11 10 1045.62 992.263 0.00176596 -0.00886458	337.902587339 -14.2468268727
3 56 17 10 1695.3 999.179 0.000843239 -0.00638733	337.902007739 -14.1979056137
3 56 8 10 746.665 1000.24 0.00157512 -0.0131041	337.901991167 -14.2693351061
3 56 9 10 891.085 1021.14 -0.00022313 -0.0129092	337.900358176 -14.2584699916
3 56 6 11 572.449 1071.24 0.00247522 -0.00692039	337.896495101 -14.2824696904
3 56 7 11 663.066 1124.28 0.0020981 -0.00711807	337.89237224 -14.2756653931
3 56 20 12 1949.28 1156.09 0.000393506 -0.0046036	337.889820689 -14.1788251117
3 56 13 12 1310.51 1156.52 -0.000709062 -0.0112773	337.889823094 -14.2269327493
3 56 14 12 1360.87 1179.89 0.000735907 -0.0107052	337.888006481 -14.2231477533
3 56 6 12 554.665 1191.82 0.00331241 -0.0134688	337.887139707 -14.2838443196
3 56 11 13 1101.23 1278.56 -0.00288534 -0.0107443	337.880368575 -14.24272732
3 56 17 14 1720.88 1377.42 -0.000186163 -0.00810503	337.872660129 -14.1960960787
3 56 17 14 1646.77 1428.73 0.000528652 -0.00919369	337.868683459 -14.2016928668
3 56 19 15 1935.95 1459.45 -0.0020222 -0.0106588	337.866286564 -14.1799223084
3 56 16 15 1553.77 1506.98 -0.000729517 -0.01373	337.862618191 -14.2087197399
3 56 19 16 1887.07 1553.36 -0.00215729 -0.00704286	337.859003688 -14.1836319124
3 56 10 16 951.83 1564.02 -0.00267726 -0.0109187	337.858232194 -14.2540581373
3 56 7 16 668.97 1608.71 -0.00145399 -0.0128414	337.854785538 -14.2753619725
3 56 16 16 1629.24 1616.88 -0.001456 -0.00916968	337.854088684 -14.2030684422
3 56 5 17 493.513 1652.65 0.000334564 -0.0132262	337.851389409 -14.2885787892
3 56 16 17 1611.64 1655.6 -0.00144454 -0.0101704	337.851086066 -14.2044050598
3 56 7 18 663.212 1784.48 -0.00177871 -0.0130365	337.841150233 -14.2758440145
3 56 6 18 565.372 1792.36 -0.00109958 -0.0127383	337.840545914 -14.2832094525
3 56 5 18 427.09 1798.65 -0.00191977 -0.0140735	337.84006778 -14.293617104
3 56 10 19 952.708 1844.17 -0.00101007 -0.0149283	337.836499695 -14.2540703417
3 56 3 19 260.577 1858.89 0.00156432 -0.0137892	337.835406235 -14.3061620709
3 56 6 19 523.498 1871.53 -0.00253662 -0.0157164	337.834407382 -14.2863820258
3 56 19 19 1917.53 1929.78 0.00165265 -0.0093685	337.829805291 -14.1814463209
3 56 18 20 1811.03 1962.29 -0.000151732 -0.00714695	337.827288172 -14.1894761563
3 56 14 20 1338.46 1998.23 0.00201229 -0.0134367	337.824525157 -14.2250712659
3 56 13 20 1312.21 2009.66 -0.00341398 -0.0100436	337.823640201 -14.227050761
3 56 19 21 1930.41 2093.36 -0.00237815 -0.00984848	337.817118154 -14.1805216445
3 56 13 21 1273.56 2093.7 -0.000286735 -0.013341	337.817124399 -14.2299832635
3 56 19 21 1915.54 2107.19 0.00113646 -0.0100578	337.816046136 -14.1816453222
3 56 8 21 759.138 2110.06 -0.00425773 -0.0139685	337.81588891 -14.2687112886
3 56 13 21 1304.44 2124.47 -0.000701561 -0.0129887	337.814736093 -14.2276665338
3 56 13 22 1285 2231.02 -0.0010367 -0.0124514	337.806473681 -14.2291581858
3 56 15 23 1493.61 2289.66 -0.000274584 -0.0123752	337.801914361 -14.2134669745
3 56 14 23 1405.9 2305.19 -0.000687475 -0.0118507	337.80071472 -14.2200749875
3 56 5 23 430.843 2321.66 -0.00558437 -0.0153479	337.799499214 -14.2934703957
3 56 13 23 1272.52 2327.16 -0.000342685 -0.0120183	337.799018507 -14.2301226476
3 56 1 23 92.0615 2331.77 0.000442447 -0.0103347	337.798736781 -14.3189602614
3 56 10 23 1008.53 2342.68 -0.00184989 -0.0124591	337.797831049 -14.2499996917
3 56 4 23 369.332 2346.3 -0.00301979 -0.0103416	337.797592211 -14.2981046437
3 56 6 24 573.811 2405.38 -0.00218081 -0.0109716	337.79299677 -14.2827332567
3 56 13 24 1330.09 2418.75 -0.00826987 -0.0117308	337.79191245 -14.2258117854
3 56 19 24 1932.45 2440.93 0.000906636 -0.00816965	337.790164709 -14.1804607354
3 56 12 24 1191.11 2455.17 -0.00185541 -0.0114005	337.7890962 -14.2362839308
3 56 20 25 1987.26 2458.57 -0.00456296 -0.0126469	337.788795092 -14.1763376144
3 56 8 25 768.218 2505.29 -0.00146632 -0.012467	337.785235863 -14.2681276426
3 56 9 25 864.813 2533.59 -8.78502e-05 -0.012542	337.783035046 -14.2608646013
3 56 17 25 1685.51 2548.1 0.000781334 -0.0116938	337.78186417 -14.1990837288
3 56 3 25 278.668 2549.68 -0.00390958 -0.0205257	337.781824788 -14.3049750498
3 56 13 26 1329.96 2561.14 -0.00320536 -0.0161064	337.780870744 -14.2258572687
3 56 14 26 1415.32 2622.37 -0.00109746 -0.012467	337.776118249 -14.2194458964
3 56 12 26 1184.3 2622.97 0.00112795 -0.0106823	337.776084521 -14.2368380529
3 56 5 26 422.924 2622.52 -0.00154634 -0.0154313	337.776166922 -14.2941391103
3 56 11 26 1043.59 2627.8 -0.000657382 -0.0120977	337.775718345 -14.2474312329
3 56 12 26 1223.71 2632.59 -0.00395181 -0.0152717	337.775336292 -14.2338736337
3 56 10 26 937.55 2656.06 -0.00304036 -0.015546	337.773533455 -14.2554196183
3 56 10 27 1010.07 2661.77 -0.00172239 -0.0126859	337.773086237 -14.2499625131
3 56 8 28 759.359 2764.66 -0.00321538 -0.0163254	337.765123397 -14.2688562865
3 56 10 28 971.735 2797.62 -0.00216531 -0.0102137	337.762554622 -14.2528801588
3 56 4 28 374.976 2822.66 -0.00124013 -0.0136978	337.76064981 -14.2977929385
3 56 11 28 1094.16 2836.47 -0.000864496 -0.0164149	337.759535025 -14.2436743596
3 56 8 29 752.408 2944.91 -0.000773516 -0.0109807	337.751147401 -14.2694207828
3 56 16 30 1573.71 2977.25 -0.000866537 -0.00990895	337.748594963 -14.2076059053
3 56 10 30 992.866 3027.88 -0.00358261 -0.0117199	337.744700041 -14.2513425725
3 56 10 30 958.858 3037.19 -0.00341389 -0.0118746	337.743980199 -14.2539042677
3 56 5 31 449.907 3096.95 -0.00102699 -0.0107429	337.739377153 -14.2922163376
3 56 6 31 588.924 3111.7 -0.00411237 -0.0145302	337.738225257 -14.2817598382
3 56 2 38 166.106 3849.63 -0.00411706 -0.010724	337.681040943 -14.3137157913
3 56 19 38 1927.38 3805.91 -0.00189367 -0.00981268	337.684347958 -14.1811588508
3 56 4 37 390.019 3717.14 -0.00193458 -0.00899081	337.691299643 -14.2968482391
3 56 18 36 1789.85 3662.51 -0.00140913 -0.0106444	337.69546624 -14.1914840158
3 56 14 36 1367.52 3647.2 0.000497371 -0.00688789	337.696669559 -14.2232749466
3 56 14 36 1411.15 3652.27 -0.00893228 -0.0149574	337.696274592 -14.2199916979
3 56 6 36 540.74 3623 -0.00415595 -0.0104564	337.698589024 -14.2854909801
3 56 4 35 407.696 3484.83 -0.000403166 -0.0125533	337.709307547 -14.2954729409
3 56 19 34 1846.2 3387.64 -0.00276488 -0.010524	337.716770213 -14.1871824498
3 56 2 34 153.89 3457.73 -0.00238861 -0.0104075	337.711422234 -14.3145595999
3 56 19 34 1929.55 3407.98 -0.00139855 -0.00962046	337.715191123 -14.1809110293
3 56 2 34 153.233 3401.7 -0.000624985 -0.00615022	337.715766144 -14.3145977885
3 56 6 33 523.988 3278.02 -0.0040842 -0.0140092	337.725334154 -14.2866812823
3 56 20 32 2003.24 3234 -0.000867898 -0.0104711	337.728675544 -14.1753232582
3 56 20 38 1988.91 3799.38 -0.00386556 -0.0102643	337.684852626 -14.1765247489
3 56 5 32 476.59 3188.66 -0.00052345 -0.0116792	337.732265019 -14.2902285067
3 56 11 38 1045.63 3860.94 -0.00158954 -0.0118842	337.680118201 -14.2475450229
3 56 8 32 813.498 3180.26 -0.00768795 -0.007834	337.732896414 -14.2648755679
3 56 5 38 428.877 3864.03 0.000318802 -0.00879518	337.679911306 -14.2939526928
3 56 7 39 614.489 3908.32 -0.003373 -0.0110701	337.67646846 -14.2799967767
3 56 7 38 623.306 3806.38 -0.00416578 -0.0116219	337.684369581 -14.2793142748
3 56 12 40 1199.53 4000.46 -0.00317379 -0.0129296	337.669296946 -14.2359887332
3 56 2 38 125.146 3826.99 -0.0026131 -0.00845622	337.682797923 -14.316792294
3 57 14 1 1426.39 46.5396 -0.003721 -0.0155003	337.648175881 -14.2189659086
3 57 15 1 1452.9 52.8117 -0.00729024 -0.00660863	337.6476883 -14.2169713469
3 57 20 2 1968.59 124.463 -0.00415373 -0.00674904	337.64210313 -14.1781532168
3 57 1 3 47.7702 268.329 -0.00119023 -0.00975922	337.631057222 -14.3227220054
3 57 12 4 1206.64 338.786 -0.00425274 -0.0142174	337.6255474 -14.2355571884
3 57 13 4 1270.11 343.852 -0.000206424 -0.014872	337.625151636 -14.2307808623
3 57 2 4 132.62 344.241 -0.00239278 -0.0155698	337.625170704 -14.3163548776
3 57 11 4 1046.86 358.533 -0.00686502 -0.00891927	337.624025329 -14.2475853154
3 57 2 5 164.429 478.525 -0.00688689 -0.00979715	337.614762283 -14.3139848075
3 57 3 5 251.082 503.518 -0.00804894 -0.00689896	337.612822419 -14.3074726456
3 57 3 6 273.381 545.922 -0.00113392 -0.00931222	337.609535385 -14.3058023636
3 57 12 6 1158.28 560.159 -0.00311495 -0.0104083	337.608398161 -14.2392322989
3 57 14 6 1399.24 589.45 -0.000652434 -0.00859997	337.606117769 -14.2211000373
3 57 16 7 1583.12 633.089 -0.00217148 -0.0113299	337.602728175 -14.2072636918
3 57 4 7 387.332 634.895 -0.00137497 -0.00846822	337.602636431 -14.2972461991
3 57 5 7 504.064 678.639 -0.00370126 -0.0107614	337.599242652 -14.2884729205
3 57 1 7 101.739 701.445 -0.00170764 -0.00815382	337.597487529 -14.3187328798
3 57 14 7 1337.98 704.06 -0.00264204 -0.0104049	337.597241244 -14.2257286882
3 57 2 8 172.502 726.572 -0.000941139 -0.00912979	337.595538158 -14.3134156727
3 57 9 8 824.049 731.658 -0.00750684 -0.00600766	337.595123183 -14.2644089081
3 57 15 8 1454.95 743.539 -0.00891176 -0.0103805	337.594177546 -14.2169294405
3 57 13 8 1303.81 759.173 -0.00238434 -0.0110192	337.592972778 -14.2283088214
3 57 13 8 1270.34 785.994 -0.00257335 -0.00914072	337.590896147 -14.2308319712
3 57 7 8 648.472 791.654 -0.00312804 -0.00867281	337.590480122 -14.2776267553
3 57 9 8 912.982 813.715 -0.00391325 -0.00650088	337.588761744 -14.2577293276
3 57 3 9 284.514 864.549 -0.00324541 -0.00947439	337.58484201 -14.3050122331
3 57 4 9 373.445 886.185 -0.00348709 -0.00747888	337.583162855 -14.2983270999
3 57 1 9 92.0464 886.719 -0.00326794 -0.0105113	337.583128903 -14.3194883122
3 57 1 10 45.7602 936.091 -0.00212947 -0.00751115	337.5793037 -14.3229753595
3 57 11 10 1116.67 1015.6 -0.00197161 -0.00716566	337.573112129 -14.2424295336
3 57 13 11 1285.79 1025.39 -0.00306469 -0.00898581	337.572347842 -14.2297023832
3 57 10 11 935.148 1027.16 -0.00210361 -0.0134135	337.572222244 -14.256090868
3 57 18 11 1827.46 1059.45 -0.00468565 -0.0134943	337.569688521 -14.1889267297
3 57 16 11 1577.62 1072.05 -0.00186075 -0.0100608	337.568722303 -14.2077402477
3 57 14 11 1343.84 1073.6 -0.00272479 -0.00946652	337.568610672 -14.2253393417
3 57 12 11 1166.31 1082.93 -0.00428774 -0.0112247	337.567893752 -14.2387025864
3 57 10 11 991.611 1098.38 -0.00506084 -0.0103836	337.566702118 -14.2518515325
3 57 4 12 314.262 1129.58 -0.00692092 -0.0130636	337.564302439 -14.3028105614
3 57 4 12 370.203 1143.26 -0.00115257 -0.00642263	337.563241008 -14.2986051473
3 57 7 12 666.081 1143.57 -0.0040627 -0.00681795	337.563209648 -14.2763497235
3 57 4 12 386.38 1145.99 -0.00107406 -0.00972288	337.563029069 -14.2973888322
3 57 3 12 252.897 1148.56 -0.0063518 -0.00693468	337.562832994 -14.3074278249
3 57 13 12 1232.91 1162.71 -0.00515346 -0.00947585	337.561710345 -14.2337003964
3 57 19 12 1927.36 1167.8 -0.00228215 -0.0057252	337.561291274 -14.1814178478
3 57 8 12 749.072 1206.2 -0.00361699 -0.0075589	337.558354415 -14.2701141421
3 57 7 13 641.229 1232.78 -0.00257318 -0.00782318	337.556297489 -14.27823043
3 57 14 13 1398.29 1284.18 -0.00196401 -0.00524625	337.552294096 -14.2212674346
3 57 9 13 914.766 1328.45 -0.00437426 -0.00524455	337.548877579 -14.2576624607
3 57 15 14 1482.94 1335.06 -0.00246549 -0.010263	337.548349603 -14.2149013544
3 57 2 14 154.611 1344.1 4.42331e-05 -0.00860659	337.547681697 -14.3148426506
3 57 16 14 1606.81 1347.53 -0.00155362 -0.00445073	337.547379649 -14.205577391
3 57 9 14 897.873 1395.02 -0.0042224 -0.0101019	337.543719895 -14.2589413657
3 57 2 14 168.354 1404.04 -0.000441372 -0.00821046	337.543036442 -14.313816206
3 57 9 15 849.098 1448.9 -0.0020887 -0.00842266	337.539546193 -14.2626174191
3 57 10 16 927.924 1579.49 -0.000656125 -0.00912454	337.52942591 -14.2567008595
3 57 1 16 100.516 1632.11 0.000568197 -0.00936164	337.525363937 -14.3189421669
3 57 9 17 885.501 1718.84 -0.00655636 -0.0102697	337.51862964 -14.2599074273
3 57 15 18 1441.53 1799.85 -0.00252186 -0.00780007	337.512341743 -14.2180697022
3 57 16 19 1553.31 1918.83 -0.000974532 -0.00768782	337.503121676 -14.2096665626
3 57 13 20 1302.33 1948.43 -0.00677556 -0.00474468	337.50083345 -14.2285617023
3 57 15 20 1452.29 1965.11 -0.00342953 -0.007395	337.499538312 -14.2172755856
3 57 14 20 1399.81 1971.94 0.000343762 -0.00851011	337.499010185 -14.2212266007
3 57 4 20 387.591 1983.41 -0.00205962 -0.0077768	337.498138165 -14.2973877608
3 57 19 20 1929.04 2033.07 -0.0035865 -0.00722293	337.49426363 -14.1813870329
3 57 12 21 1139.14 2056.56 -0.00387713 -0.00682903	337.492458898 -14.2408532597
3 57 12 21 1131.84 2074.59 -0.00306866 -0.00737511	337.491062124 -14.2414041857
3 57 19 21 1907.7 2077.87 -0.0013713 -0.00499951	337.490793644 -14.1829981042
3 57 16 22 1613.67 2151.9 -0.00278221 -0.00650711	337.485064442 -14.2051433865
3 57 15 22 1442.39 2167.64 -0.001528 -0.00836794	337.483848029 -14.2180386023
3 57 12 22 1139.07 2216.54 -0.00717071 -0.00516188	337.480064372 -14.2408718754
3 57 5 22 475.119 2250.39 -0.00453658 -0.00349815	337.477450935 -14.2908265807
3 57 12 23 1156.65 2259.03 -0.00319684 -0.0074989	337.476772222 -14.2395522389
3 57 13 23 1243.72 2275.88 -0.00249061 -0.00673	337.475465517 -14.2330007756
3 57 14 23 1331.28 2313.2 -0.00458198 -0.00802976	337.472572953 -14.226413539
3 57 13 23 1309.27 2343.69 -0.00335825 -0.00777468	337.47021115 -14.2280724523
3 57 1 24 95.4116 2359.12 0.00281857 -0.00367045	337.469031513 -14.3193894318
3 57 13 24 1268.45 2390.6 -0.00278018 -0.00612833	337.46657751 -14.2311481884
3 57 15 24 1468.37 2430.28 -0.00401757 -0.00799151	337.463500699 -14.2161034016
3 57 13 24 1267.03 2437.23 -0.00389522 -0.00603114	337.462965022 -14.2312584107
3 57 18 25 1834.49 2499.84 -0.00472304 -0.00411812	337.458106798 -14.1885448401
3 57 13 25 1287.89 2548.47 -0.00331989 -0.00417327	337.454346892 -14.2296960521
3 57 14 26 1373.33 2645.56 -0.00306337 -0.00524335	337.446824346 -14.2232716351
3 57 18 27 1756.95 2733.82 -0.00358789 -0.00491957	337.43998255 -14.1943985774
3 57 18 28 1833.76 2803.32 -0.00507931 -0.003897	337.434597884 -14.1886195188
3 57 15 28 1440.55 2766.61 -0.00369343 -0.00516998	337.4374461 -14.2182192987
3 57 12 28 1132.78 2840.64 -0.00369679 -0.00506728	337.43171453 -14.2413865616
3 57 17 28 1640.64 2862.04 -0.00129091 -0.00321129	337.43005135 -14.2031625528
3 57 9 29 829.83 2872.8 -0.00106064 -0.00252917	337.429226417 -14.26418297
3 57 19 29 1848.32 2874.04 -0.000918288 -0.00461847	337.42911952 -14.187527268
3 57 18 29 1833.02 2897.53 -0.00692436 -0.0039433	337.427300084 -14.1886805673
3 57 2 30 197.316 2974.6 -0.0015413 -0.00296467	337.421347787 -14.3117618337
3 57 2 30 173.741 3031.82 -0.0010374 -0.00448167	337.416915594 -14.3135369321
3 57 2 30 163.226 3069.29 -0.002205 -0.00225024	337.414013196 -14.3143290726
3 57 9 31 877.527 3083.14 -0.0011022 -0.00220783	337.412931702 -14.2606040514
3 57 12 31 1186.2 3108.17 -0.00330499 -0.00402596	337.410989623 -14.237379151
3 57 13 35 1308.45 3580.01 -0.00105393 -0.00238518	337.374439907 -14.2281941711
3 57 18 40 1813.38 4036.18 -0.000428679 0.00085257	337.33910407 -14.1901945414
3 57 18 38 1803.58 3791.26 -0.00323238 -0.00234914	337.35807344 -14.1909292406
3 57 3 37 209.759 3786.41 0.00356692 -0.00218225	337.358469186 -14.3108465482
3 57 3 37 258.546 3781.75 -4.67425e-05 0.00107452	337.358829148 -14.3071779951
3 57 18 37 1793.52 3761.84 -0.00270062 -0.00390562	337.360352187 -14.1916860737
3 57 19 37 1848.74 3695.04 -0.00310795 -0.00304237	337.365525682 -14.1875274025
3 57 9 37 869.167 3709.43 -0.00221933 -0.00251492	337.364420691 -14.2612501726
3 57 17 37 1653.39 3698.45 -0.00435072 -0.00191209	337.36526309 -14.202233946
3 57 7 34 663.125 3461.74 -0.00655729 -0.00297494	337.383607746 -14.2767452835
3 57 6 33 583.371 3360.6 -0.00331297 -0.00222593	337.391442727 -14.2827417044
3 57 3 38 248.144 3824.61 -0.000800945 0.000794341	337.355510125 -14.3079604702
3 57 16 36 1609.68 3669.84 -0.00335958 -0.00663046	337.36747942 -14.2055236668
3 57 13 38 1307.56 3825.89 -0.000126459 -0.00275669	337.355395687 -14.2282653797
3 57 19 38 1930.66 3823.62 0.0017291 -0.0016101	337.355566132 -14.1813621445
3 57 5 32 472.408 3230.11 -0.0033444 0.0034606	337.401551751 -14.2910837204
3 57 15 35 1497 3567.21 -0.0033789 -0.00312779	337.375429622 -14.2140029766
3 57 9 35 825.28 3497.12 -0.00113142 -0.00127053	337.38086537 -14.2645479164
3 57 8 35 798.83 3503.72 -0.00430738 1.39529e-05	337.38035448 -14.2665378807
3 57 13 34 1256.06 3452.89 -0.00221715 -0.00414128	337.384286704 -14.2321337132
3 57 17 32 1664.1 3259.54 -0.0062807 -0.000774827	337.399259787 -14.2014149234
3 57 19 34 1851.77 3400.93 -0.00233134 -0.00390814	337.388306281 -14.1872910876
3 57 9 34 856.279 3402.24 -0.00384112 -0.00479959	337.38821411 -14.2622134573
3 57 7 34 628.214 3387.71 -0.00707465 -0.00189112	337.389342289 -14.279369439
3 57 2 32 102.363 3259.45 -0.000699733 -0.00760543	337.399284287 -14.3189119578
3 57 13 31 1230.6 3157.02 -0.00156391 -0.00450808	337.407205118 -14.2340398219
3 57 18 40 1841.09 4040.51 -0.00271894 -0.00125378	337.338768494 -14.1881084531
3 57 1 40 69.7256 4027.12 -0.00155152 -0.000235054	337.339831931 -14.3213759052
3 57 13 38 1235.25 3889.63 -0.00510835 -0.000895541	337.350459789 -14.2337076378
3 57 8 39 795.781 3906.62 -0.00180945 0.000464909	337.349149617 -14.2667728061
3 57 15 38 1477.26 3875.1 -0.00396463 -0.000862985	337.351582646 -14.215494226
3 58 15 2 1531.22 102.718 -0.00381256 0.00256306	337.316443486 -14.2114287652
3 58 5 2 504.252 174.8 -0.00468921 -0.00292234	337.31085742 -14.2887009558
3 58 12 2 1132.17 194.186 -0.00362236 0.000285332	337.309357612 -14.2414592923
3 58 9 3 888.826 238.558 -0.00385357 0.00154472	337.305919796 -14.2597690416
3 58 4 4 386.946 369.284 -0.0039339 0.000560187	337.295791404 -14.2975247987
3 58 17 4 1737.2 378.577 -0.00888453 -0.00060958	337.295077756 -14.1959249642
3 58 20 5 1981.85 418.8 -0.00259604 0.000502349	337.291963198 -14.1775071112
3 58 13 5 1322.39 441.058 -0.00403161 0.000767662	337.290236414 -14.2271445293
3 58 16 5 1622.37 445.416 -0.00652608 0.00301028	337.289900292 -14.2045675688
3 58 8 5 816.385 501.001 -0.00183066 0.00316217	337.285590411 -14.2652176951
3 58 9 6 914.913 568.889 -0.00290254 0.00370674	337.280332326 -14.2578037897
3 58 7 6 643.88 603.734 -0.00298895 0.00238296	337.277631215 -14.2781936845
3 58 11 7 1024.86 648.084 -0.00590393 0.00429968	337.274198562 -14.2495298299
3 58 4 8 326.286 732.578 -0.00484291 0.00632012	337.267647452 -14.3020805253
3 58 18 8 1769.77 762.587 -0.0065149 0.00436588	337.26533436 -14.1934648976
3 58 5 8 490.602 768.208 0.000486268 0.00373194	337.264888772 -14.289719772
3 58 1 8 90.6437 794.331 -0.000878334 0.001334	337.262861112 -14.3198017468
3 58 16 8 1632.45 803.061 -0.00552314 -0.000688522	337.262198537 -14.2038004785
3 58 20 8 1975.7 813.015 -0.00250379 0.0018837	337.26142951 -14.1779594234
3 58 5 9 420.141 843.379 -0.00415628 0.00356972	337.259064692 -14.2950173544
3 58 6 9 522.106 853.749 -0.00468521 0.00206056	337.25826241 -14.287347168
3 58 2 9 130.055 864.399 -0.00494107 0.00318589	337.257433125 -14.3168349802
3 58 20 9 1951.9 913.947 -0.00407966 0.00286702	337.253611616 -14.1797472656
3 58 6 9 538.003 914.606 -0.011889 -0.00354776	337.253548104 -14.2861491223
3 58 8 10 729.699 921.853 -0.00268138 0.00760439	337.252988813 -14.271728389
3 58 19 11 1858.47 1069.02 -0.000901671 0.00162324	337.241599563 -14.186774408
3 58 17 11 1678.15 1076.31 -0.0039501 0.00529897	337.241033547 -14.200349142
3 58 9 11 883.218 1080.43 -0.00872492 0.00531159	337.240706274 -14.2601721662
3 58 19 11 1908.14 1091.84 -0.00501604 0.00604445	337.239832314 -14.1830335461
3 58 14 12 1396.25 1196.31 -0.000477622 0.00563638	337.231735684 -14.2215616771
3 58 15 13 1470.95 1230.84 -0.00280282 0.00574632	337.229061723 -14.2159375565
3 58 2 13 167.532 1308.37 0.00450175 -0.0021444	337.223036943 -14.3139935201
3 58 3 14 206.691 1338.34 -0.0028895 0.000998671	337.220715654 -14.3110466672
3 58 7 14 681.737 1373.68 -0.00282136 0.00453363	337.217985894 -14.2753139209
3 58 10 14 962.723 1391.26 -0.00677481 0.00798439	337.21662841 -14.2541737138
3 58 11 15 1065.08 1504.48 -0.0060102 0.00559227	337.207859105 -14.2464648999
3 58 7 16 713.342 1535.96 -0.00217014 0.00447668	337.205414407 -14.2729257737
3 58 13 16 1247.57 1584.58 -0.00401803 0.00454857	337.201656806 -14.2327270068
3 58 19 16 1846.9 1592.02 -0.00284339 0.00290505	337.201088051 -14.1876121816
3 58 9 17 890.637 1657.31 -0.00602753 0.00571849	337.196016513 -14.2595790858
3 58 9 17 846.866 1671.95 -0.00365093 0.0105537	337.194881513 -14.2628710325
3 58 9 17 832.737 1684.44 -0.00505204 0.00842446	337.193913621 -14.2639330367
3 58 11 18 1102.08 1752.4 0.0018747 0.0105247	337.188653726 -14.2436626575
3 58 14 18 1409.05 1810.89 -0.0007053 0.00246834	337.184127797 -14.2205564219
3 58 19 19 1903.53 1933.83 -0.00175955 0.00503454	337.174610989 -14.1833189387
3 58 3 20 297.041 1971.15 -0.00167921 0.00901047	337.171687894 -14.3042020717
3 58 14 20 1365.58 2034.13 0.00196339 0.0137433	337.166832995 -14.2238086265
3 58 20 21 1966.46 2054.52 -0.00630403 0.00630139	337.165262481 -14.1785682613
3 58 17 21 1654.65 2067.31 -0.0035662 0.0104663	337.164267467 -14.2020456703
3 58 6 21 548.817 2118.59 -0.00306456 0.00957234	337.160270849 -14.2852525991
3 58 9 23 844.694 2345.35 -0.00274126 0.00759758	337.142709605 -14.2629733045
3 58 11 24 1073.39 2381.2 -0.00490794 0.00851945	337.139938028 -14.2457629345
3 58 19 25 1890.62 2508.57 -0.00413611 0.00799055	337.130087178 -14.1842305891
3 58 18 26 1797.24 2593.81 -0.00356393 0.00750763	337.123481956 -14.1912526472
3 58 10 26 993.475 2608.52 -0.0042037 0.00689374	337.122323411 -14.2517507251
3 58 17 26 1646.73 2635.14 -0.00302767 0.00745573	337.120277127 -14.202580652
3 58 12 26 1177.27 2650.89 -0.00432657 0.00797481	337.119045736 -14.23791586
3 58 6 27 602.697 2705.96 -0.00147696 0.00635583	337.114760902 -14.2811359432
3 58 7 27 620.884 2718.56 -0.00459669 0.00632674	337.1137852 -14.2797665184
3 58 15 28 1456.57 2795.32 -0.00574119 0.00657257	337.107862775 -14.2168770958
3 58 14 29 1350.46 2906.55 -0.00242556 0.00775928	337.099242021 -14.2248502588
3 58 13 29 1296.61 2913.57 -0.00808591 0.0112042	337.098696606 -14.2289024249
3 58 5 29 463.738 2919.59 -0.00513718 0.00937807	337.098201568 -14.2915599259
3 58 15 29 1502.8 2934.67 -0.00376812 0.010544	337.097067314 -14.2133793611
3 58 19 30 1889.13 2994.48 -0.0026882 0.00734231	337.092442069 -14.1842815001
3 58 17 30 1739.9 3052.77 -0.00240296 0.00870578	337.087922774 -14.1955120813
3 58 16 30 1610.43 3053.55 -0.00297261 0.00498367	337.087859273 -14.2052606941
3 58 17 31 1657.21 3085.12 -0.00414777 0.00921421	337.085414392 -14.2017342112
3 58 14 34 1350.08 3454.44 -0.00505031 0.00947834	337.056789263 -14.224804133
3 58 3 33 254.558 3360.92 -0.000291648 0.00854066	337.063990262 -14.3072276593
3 58 11 32 1122.52 3184.08 -0.00106013 0.00832992	337.07773101 -14.2419682731
3 58 11 40 1069.23 4027.39 -0.00403696 0.0105708	337.012377779 -14.2458527839
3 58 9 36 874.397 3656.08 -0.00271493 0.00948082	337.04114502 -14.2605691742
3 58 14 36 1416.76 3629.97 -0.00292143 0.00863626	337.043189907 -14.2197589072
